image_path,label,camera_id,window_id
data/live/raw/5_ways_miranda/0055/frame_02.jpg,low,5_ways_miranda,55
data/live/raw/5_ways_miranda/0055/frame_03.jpg,low,5_ways_miranda,55
data/live/raw/5_ways_miranda/0056/frame_00.jpg,low,5_ways_miranda,56
data/live/raw/5_ways_miranda/0056/frame_01.jpg,medium,5_ways_miranda,56
data/live/raw/5_ways_miranda/0056/frame_02.jpg,high,5_ways_miranda,56
data/live/raw/5_ways_miranda/0056/frame_03.jpg,high,5_ways_miranda,56
data/live/raw/5_ways_miranda/0057/frame_00.jpg,high,5_ways_miranda,57
data/live/raw/5_ways_miranda/0057/frame_01.jpg,high,5_ways_miranda,57
data/live/raw/5_ways_miranda/0057/frame_02.jpg,low,5_ways_miranda,57
data/live/raw/5_ways_miranda/0057/frame_03.jpg,medium,5_ways_miranda,57
data/live/raw/5_ways_miranda/0059/frame_00.jpg,low,5_ways_miranda,59
data/live/raw/5_ways_miranda/0059/frame_01.jpg,medium,5_ways_miranda,59
data/live/raw/5_ways_miranda/0059/frame_02.jpg,medium,5_ways_miranda,59
data/live/raw/5_ways_miranda/0059/frame_03.jpg,medium,5_ways_miranda,59
data/live/raw/5_ways_miranda/0060/frame_00.jpg,low,5_ways_miranda,60
data/live/raw/5_ways_miranda/0060/frame_01.jpg,low,5_ways_miranda,60
data/live/raw/5_ways_miranda/0060/frame_02.jpg,low,5_ways_miranda,60
data/live/raw/5_ways_miranda/0060/frame_03.jpg,low,5_ways_miranda,60
data/live/raw/5_ways_miranda/0061/frame_00.jpg,low,5_ways_miranda,61
data/live/raw/5_ways_miranda/0061/frame_01.jpg,medium,5_ways_miranda,61
data/live/raw/5_ways_miranda/0061/frame_02.jpg,high,5_ways_miranda,61
data/live/raw/5_ways_miranda/0061/frame_03.jpg,high,5_ways_miranda,61
data/live/raw/5_ways_miranda/0063/frame_00.jpg,medium,5_ways_miranda,63
data/live/raw/5_ways_miranda/0063/frame_01.jpg,medium,5_ways_miranda,63
data/live/raw/5_ways_miranda/0063/frame_02.jpg,medium,5_ways_miranda,63
data/live/raw/5_ways_miranda/0063/frame_03.jpg,high,5_ways_miranda,63
data/live/raw/5_ways_miranda/0064/frame_00.jpg,low,5_ways_miranda,64
data/live/raw/5_ways_miranda/0064/frame_01.jpg,medium,5_ways_miranda,64
data/live/raw/5_ways_miranda/0064/frame_02.jpg,medium,5_ways_miranda,64
data/live/raw/5_ways_miranda/0064/frame_03.jpg,medium,5_ways_miranda,64
data/live/raw/5_ways_miranda/0065/frame_00.jpg,medium,5_ways_miranda,65
data/live/raw/5_ways_miranda/0065/frame_01.jpg,medium,5_ways_miranda,65
data/live/raw/5_ways_miranda/0065/frame_02.jpg,high,5_ways_miranda,65
data/live/raw/5_ways_miranda/0065/frame_03.jpg,medium,5_ways_miranda,65
data/live/raw/5_ways_miranda/0066/frame_00.jpg,medium,5_ways_miranda,66
data/live/raw/5_ways_miranda/0066/frame_01.jpg,medium,5_ways_miranda,66
data/live/raw/5_ways_miranda/0066/frame_02.jpg,medium,5_ways_miranda,66
data/live/raw/5_ways_miranda/0066/frame_03.jpg,low,5_ways_miranda,66
data/live/raw/5_ways_miranda/0069/frame_00.jpg,medium,5_ways_miranda,69
data/live/raw/5_ways_miranda/0069/frame_01.jpg,medium,5_ways_miranda,69
data/live/raw/5_ways_miranda/0069/frame_02.jpg,medium,5_ways_miranda,69
data/live/raw/5_ways_miranda/0069/frame_03.jpg,low,5_ways_miranda,69
data/live/raw/5_ways_miranda/0070/frame_00.jpg,medium,5_ways_miranda,70
data/live/raw/5_ways_miranda/0070/frame_01.jpg,low,5_ways_miranda,70
data/live/raw/5_ways_miranda/0070/frame_02.jpg,medium,5_ways_miranda,70
data/live/raw/5_ways_miranda/0070/frame_03.jpg,medium,5_ways_miranda,70
data/live/raw/5_ways_miranda/0071/frame_00.jpg,high,5_ways_miranda,71
data/live/raw/5_ways_miranda/0071/frame_01.jpg,low,5_ways_miranda,71
data/live/raw/5_ways_miranda/0071/frame_02.jpg,low,5_ways_miranda,71
data/live/raw/5_ways_miranda/0071/frame_03.jpg,low,5_ways_miranda,71
data/live/raw/5_ways_miranda/0073/frame_00.jpg,low,5_ways_miranda,73
data/live/raw/5_ways_miranda/0073/frame_01.jpg,low,5_ways_miranda,73
data/live/raw/5_ways_miranda/0073/frame_02.jpg,low,5_ways_miranda,73
data/live/raw/5_ways_miranda/0073/frame_03.jpg,low,5_ways_miranda,73
data/live/raw/5_ways_miranda/0074/frame_00.jpg,low,5_ways_miranda,74
data/live/raw/5_ways_miranda/0074/frame_01.jpg,medium,5_ways_miranda,74
data/live/raw/5_ways_miranda/0074/frame_02.jpg,low,5_ways_miranda,74
data/live/raw/5_ways_miranda/0074/frame_03.jpg,medium,5_ways_miranda,74
data/live/raw/5_ways_miranda/0075/frame_00.jpg,medium,5_ways_miranda,75
data/live/raw/5_ways_miranda/0075/frame_01.jpg,medium,5_ways_miranda,75
data/live/raw/5_ways_miranda/0075/frame_02.jpg,medium,5_ways_miranda,75
data/live/raw/5_ways_miranda/0075/frame_03.jpg,low,5_ways_miranda,75
data/live/raw/5_ways_miranda/0078/frame_00.jpg,low,5_ways_miranda,78
data/live/raw/5_ways_miranda/0078/frame_01.jpg,medium,5_ways_miranda,78
data/live/raw/5_ways_miranda/0078/frame_02.jpg,medium,5_ways_miranda,78
data/live/raw/5_ways_miranda/0078/frame_03.jpg,low,5_ways_miranda,78
data/live/raw/5_ways_miranda/0079/frame_00.jpg,medium,5_ways_miranda,79
data/live/raw/5_ways_miranda/0079/frame_01.jpg,low,5_ways_miranda,79
data/live/raw/5_ways_miranda/0079/frame_02.jpg,low,5_ways_miranda,79
data/live/raw/5_ways_miranda/0079/frame_03.jpg,low,5_ways_miranda,79
data/live/raw/5_ways_miranda/0080/frame_00.jpg,low,5_ways_miranda,80
data/live/raw/5_ways_miranda/0080/frame_01.jpg,low,5_ways_miranda,80
data/live/raw/5_ways_miranda/0080/frame_02.jpg,medium,5_ways_miranda,80
data/live/raw/5_ways_miranda/0080/frame_03.jpg,medium,5_ways_miranda,80
data/live/raw/5_ways_miranda/0081/frame_00.jpg,medium,5_ways_miranda,81
data/live/raw/5_ways_miranda/0081/frame_01.jpg,low,5_ways_miranda,81
data/live/raw/5_ways_miranda/0081/frame_02.jpg,low,5_ways_miranda,81
data/live/raw/5_ways_miranda/0081/frame_03.jpg,low,5_ways_miranda,81
data/live/raw/5_ways_miranda/0083/frame_00.jpg,medium,5_ways_miranda,83
data/live/raw/5_ways_miranda/0083/frame_01.jpg,medium,5_ways_miranda,83
data/live/raw/5_ways_miranda/0083/frame_02.jpg,medium,5_ways_miranda,83
data/live/raw/5_ways_miranda/0083/frame_03.jpg,medium,5_ways_miranda,83
data/live/raw/5_ways_miranda/0084/frame_00.jpg,medium,5_ways_miranda,84
data/live/raw/5_ways_miranda/0084/frame_01.jpg,low,5_ways_miranda,84
data/live/raw/5_ways_miranda/0084/frame_02.jpg,medium,5_ways_miranda,84
data/live/raw/5_ways_miranda/0084/frame_03.jpg,medium,5_ways_miranda,84
data/live/raw/5_ways_miranda/0085/frame_00.jpg,medium,5_ways_miranda,85
data/live/raw/5_ways_miranda/0085/frame_01.jpg,low,5_ways_miranda,85
data/live/raw/5_ways_miranda/0085/frame_02.jpg,low,5_ways_miranda,85
data/live/raw/5_ways_miranda/0085/frame_03.jpg,low,5_ways_miranda,85
data/live/raw/5_ways_miranda/0086/frame_00.jpg,low,5_ways_miranda,86
data/live/raw/5_ways_miranda/0086/frame_01.jpg,low,5_ways_miranda,86
data/live/raw/5_ways_miranda/0086/frame_02.jpg,medium,5_ways_miranda,86
data/live/raw/5_ways_miranda/0086/frame_03.jpg,medium,5_ways_miranda,86
data/live/raw/5_ways_miranda/0087/frame_00.jpg,low,5_ways_miranda,87
data/live/raw/5_ways_miranda/0087/frame_01.jpg,low,5_ways_miranda,87
data/live/raw/5_ways_miranda/0087/frame_02.jpg,high,5_ways_miranda,87
data/live/raw/5_ways_miranda/0087/frame_03.jpg,medium,5_ways_miranda,87
data/live/raw/5_ways_miranda/0088/frame_00.jpg,low,5_ways_miranda,88
data/live/raw/5_ways_miranda/0088/frame_01.jpg,low,5_ways_miranda,88
data/live/raw/5_ways_miranda/0088/frame_02.jpg,low,5_ways_miranda,88
data/live/raw/5_ways_miranda/0088/frame_03.jpg,low,5_ways_miranda,88
data/live/raw/5_ways_miranda/0089/frame_00.jpg,low,5_ways_miranda,89
data/live/raw/5_ways_miranda/0089/frame_01.jpg,low,5_ways_miranda,89
data/live/raw/5_ways_miranda/0089/frame_02.jpg,medium,5_ways_miranda,89
data/live/raw/5_ways_miranda/0089/frame_03.jpg,medium,5_ways_miranda,89
data/live/raw/5_ways_miranda/0090/frame_00.jpg,medium,5_ways_miranda,90
data/live/raw/5_ways_miranda/0090/frame_01.jpg,high,5_ways_miranda,90
data/live/raw/5_ways_miranda/0090/frame_02.jpg,medium,5_ways_miranda,90
data/live/raw/5_ways_miranda/0090/frame_03.jpg,medium,5_ways_miranda,90
data/live/raw/5_ways_miranda/0091/frame_00.jpg,medium,5_ways_miranda,91
data/live/raw/5_ways_miranda/0091/frame_01.jpg,low,5_ways_miranda,91
data/live/raw/5_ways_miranda/0091/frame_02.jpg,low,5_ways_miranda,91
data/live/raw/5_ways_miranda/0091/frame_03.jpg,medium,5_ways_miranda,91
data/live/raw/5_ways_miranda/0092/frame_00.jpg,high,5_ways_miranda,92
data/live/raw/5_ways_miranda/0092/frame_01.jpg,low,5_ways_miranda,92
data/live/raw/5_ways_miranda/0092/frame_02.jpg,low,5_ways_miranda,92
data/live/raw/5_ways_miranda/0092/frame_03.jpg,medium,5_ways_miranda,92
data/live/raw/5_ways_miranda/0093/frame_00.jpg,low,5_ways_miranda,93
data/live/raw/5_ways_miranda/0093/frame_01.jpg,low,5_ways_miranda,93
data/live/raw/5_ways_miranda/0093/frame_02.jpg,low,5_ways_miranda,93
data/live/raw/5_ways_miranda/0093/frame_03.jpg,medium,5_ways_miranda,93
data/live/raw/5_ways_miranda/0094/frame_00.jpg,medium,5_ways_miranda,94
data/live/raw/5_ways_miranda/0094/frame_01.jpg,medium,5_ways_miranda,94
data/live/raw/5_ways_miranda/0094/frame_02.jpg,medium,5_ways_miranda,94
data/live/raw/5_ways_miranda/0094/frame_03.jpg,medium,5_ways_miranda,94
data/live/raw/5_ways_miranda/0095/frame_00.jpg,low,5_ways_miranda,95
data/live/raw/5_ways_miranda/0095/frame_01.jpg,low,5_ways_miranda,95
data/live/raw/5_ways_miranda/0095/frame_02.jpg,low,5_ways_miranda,95
data/live/raw/5_ways_miranda/0095/frame_03.jpg,medium,5_ways_miranda,95
data/live/raw/5_ways_miranda/0096/frame_00.jpg,low,5_ways_miranda,96
data/live/raw/5_ways_miranda/0096/frame_01.jpg,low,5_ways_miranda,96
data/live/raw/5_ways_miranda/0096/frame_02.jpg,medium,5_ways_miranda,96
data/live/raw/5_ways_miranda/0096/frame_03.jpg,medium,5_ways_miranda,96
data/live/raw/5_ways_miranda/0097/frame_00.jpg,medium,5_ways_miranda,97
data/live/raw/5_ways_miranda/0097/frame_01.jpg,low,5_ways_miranda,97
data/live/raw/5_ways_miranda/0097/frame_02.jpg,medium,5_ways_miranda,97
data/live/raw/5_ways_miranda/0097/frame_03.jpg,low,5_ways_miranda,97
data/live/raw/5_ways_miranda/0098/frame_00.jpg,medium,5_ways_miranda,98
data/live/raw/5_ways_miranda/0098/frame_01.jpg,medium,5_ways_miranda,98
